"population","treatment","date","mean.daily.temp","ADD"
"ontario","medium",2020-03-20,4.4613125,491.943623063726
"ontario","medium",2020-03-21,4.52459375,496.468216813726
"ontario","medium",2020-03-22,4.32725,500.795466813726
"ontario","medium",2020-03-23,4.35108333333333,505.146550147059
"ontario","medium",2020-03-24,4.52117708333333,509.667727230392
"ontario","medium",2020-03-25,4.36327083333333,514.030998063726
"ontario","medium",2020-03-26,4.389,518.419998063726
"ontario","medium",2020-03-27,4.50932291666667,522.929320980392
"ontario","medium",2020-03-28,4.41066666666667,527.339987647059
"ontario","medium",2020-03-29,4.43883333333333,531.778820980392
"ontario","medium",2020-03-30,4.56901041666667,536.347831397059
"ontario","medium",2020-03-31,4.4418125,540.789643897059
"ontario","medium",2020-04-01,4.43152083333333,545.221164730392
"ontario","medium",2020-04-02,4.54594791666667,549.767112647059
"ontario","medium",2020-04-03,4.46754166666667,554.234654313726
"ontario","medium",2020-04-04,4.46510416666667,558.699758480392
"ontario","medium",2020-04-05,4.53359375,563.233352230392
"ontario","medium",2020-04-06,4.44289583333333,567.676248063725
"ontario","medium",2020-04-07,4.43883333333333,572.115081397059
"ontario","medium",2020-04-08,4.45046875,576.565550147059
"ontario","medium",2020-04-09,4.4466875,581.012237647059
"ontario","medium",2020-04-10,4.439375,585.451612647059
"ontario","medium",2020-04-11,4.39875,589.850362647059
"ontario","medium",2020-04-12,4.3573125,594.207675147059
"ontario","medium",2020-04-13,4.42014583333333,598.627820980392
"ontario","medium",2020-04-14,4.41980821917808,603.04762919957
"superior","high",2019-12-06,3.07580952380952,3.07580952380952
"superior","high",2019-12-07,2.86647916666667,5.94228869047619
"superior","high",2019-12-08,3.0396875,8.98197619047619
"superior","high",2019-12-09,2.9493125,11.9312886904762
"superior","high",2019-12-10,2.905625,14.8369136904762
"superior","high",2019-12-11,3.45493442622951,18.2918481167057
"superior","high",2019-12-12,4.15919791666667,22.4510460333724
"superior","high",2019-12-13,4.20390625,26.6549522833724
"superior","high",2019-12-14,4.31045833333333,30.9654106167057
"superior","high",2019-12-15,4.19016666666667,35.1555772833724
"superior","high",2019-12-16,4.0556875,39.2112647833724
"superior","high",2019-12-17,4.11905208333333,43.3303168667057
"superior","high",2019-12-18,4.13625,47.4665668667057
"superior","high",2019-12-19,3.98241666666667,51.4489835333724
"superior","high",2019-12-20,3.98755208333333,55.4365356167057
"superior","high",2019-12-21,4.00386458333333,59.440400200039
"superior","high",2019-12-22,4.09196875,63.532368950039
"superior","high",2019-12-23,4.19227083333333,67.7246397833724
"superior","high",2019-12-24,4.0838125,71.8084522833724
"superior","high",2019-12-25,4.07894791666667,75.887400200039
"superior","high",2019-12-26,4.07623958333333,79.9636397833724
"superior","high",2019-12-27,4.28570833333333,84.2493481167057
"superior","high",2019-12-28,4.26008333333333,88.509431450039
"superior","high",2019-12-29,4.21647916666667,92.7259106167057
"superior","high",2019-12-30,4.31911458333333,97.045025200039
"superior","high",2019-12-31,4.324,101.369025200039
"superior","high",2020-01-01,4.30639583333333,105.675421033372
"superior","high",2020-01-02,4.26685416666667,109.942275200039
"superior","high",2020-01-03,4.28039583333333,114.222671033372
"superior","high",2020-01-04,4.250875,118.473546033372
"superior","high",2020-01-05,4.16351041666667,122.637056450039
"superior","high",2020-01-06,4.18282291666667,126.819879366706
"superior","high",2020-01-07,4.183125,131.003004366706
"superior","high",2020-01-08,4.18802083333333,135.191025200039
"superior","high",2020-01-09,4.142125,139.333150200039
"superior","high",2020-01-10,4.18222916666667,143.515379366706
"superior","high",2020-01-11,4.43585416666667,147.951233533372
"superior","high",2020-01-12,4.36354166666667,152.314775200039
"superior","high",2020-01-13,4.28120833333333,156.595983533372
"superior","high",2020-01-14,4.24789583333333,160.843879366706
"superior","high",2020-01-15,4.42605208333333,165.269931450039
"superior","high",2020-01-16,4.3556875,169.625618950039
"superior","high",2020-01-17,4.22247916666667,173.848098116706
"superior","high",2020-01-18,4.20503125,178.053129366706
"superior","high",2020-01-19,4.23625,182.289379366706
"superior","high",2020-01-20,4.19175,186.481129366706
"superior","high",2020-01-21,4.185625,190.666754366706
"superior","high",2020-01-22,4.23754166666667,194.904296033372
"superior","high",2020-01-23,4.28635416666667,199.190650200039
"superior","high",2020-01-24,4.31208333333333,203.502733533372
"superior","high",2020-01-25,4.3686875,207.871421033372
"superior","high",2020-01-26,4.41879166666667,212.290212700039
"superior","high",2020-01-27,4.42657291666667,216.716785616706
"superior","high",2020-01-28,4.299625,221.016410616706
"superior","high",2020-01-29,4.23570833333333,225.252118950039
"superior","high",2020-01-30,4.25439583333333,229.506514783372
"superior","high",2020-01-31,4.286625,233.793139783372
"superior","high",2020-02-01,4.29475,238.087889783372
"superior","high",2020-02-02,4.309375,242.397264783372
"superior","high",2020-02-03,4.3540625,246.751327283372
"superior","high",2020-02-04,4.3508125,251.102139783372
"superior","high",2020-02-05,4.27254166666667,255.374681450039
"superior","high",2020-02-06,4.286625,259.661306450039
"superior","high",2020-02-07,4.31695833333333,263.978264783372
"superior","high",2020-02-08,4.28364583333333,268.261910616706
"superior","high",2020-02-09,4.27660416666667,272.538514783372
"superior","high",2020-02-10,4.3930625,276.931577283372
"superior","high",2020-02-11,4.38575,281.317327283372
"superior","high",2020-02-12,4.34945833333333,285.666785616706
"superior","high",2020-02-13,4.44289583333333,290.109681450039
"superior","high",2020-02-14,4.400375,294.510056450039
"superior","high",2020-02-15,4.39414583333333,298.904202283372
"superior","high",2020-02-16,4.45020833333333,303.354410616706
"superior","high",2020-02-17,4.4174375,307.771848116706
"superior","high",2020-02-18,4.4726875,312.244535616706
"superior","high",2020-02-19,4.32398958333333,316.568525200039
"superior","high",2020-02-20,4.11314583333333,320.681671033372
"superior","high",2020-02-21,4.12264583333333,324.804316866706
"superior","high",2020-02-22,4.20530208333333,329.009618950039
"superior","high",2020-02-23,4.3053125,333.314931450039
"superior","high",2020-02-24,4.41891666666667,337.733848116706
"superior","high",2020-02-25,4.36625,342.100098116706
"superior","high",2020-02-26,4.32183333333333,346.421931450039
"superior","high",2020-02-27,4.2344375,350.656368950039
"superior","high",2020-02-28,4.18775,354.844118950039
"superior","high",2020-02-29,4.18939583333333,359.033514783372
"superior","high",2020-03-01,4.19317708333333,363.226691866706
"superior","high",2020-03-02,4.21428125,367.440973116706
"superior","high",2020-03-03,4.26739583333333,371.708368950039
"superior","high",2020-03-04,4.32535416666667,376.033723116706
"superior","high",2020-03-05,4.30747916666667,380.341202283372
"superior","high",2020-03-06,4.29366666666667,384.634868950039
"superior","high",2020-03-07,4.26333333333333,388.898202283372
"superior","high",2020-03-08,4.26577083333333,393.163973116706
"superior","high",2020-03-09,4.31127083333333,397.475243950039
"superior","high",2020-03-10,4.38273958333333,401.857983533372
"superior","high",2020-03-11,4.26008333333333,406.118066866706
"superior","high",2020-03-12,4.25385416666667,410.371921033372
"superior","high",2020-03-13,4.34320833333333,414.715129366706
"superior","high",2020-03-14,4.2598125,418.974941866706
"superior","high",2020-03-15,4.2663125,423.241254366706
"superior","high",2020-03-16,4.21783333333333,427.459087700039
"superior","high",2020-03-17,4.25520833333333,431.714296033372
"superior","high",2020-03-18,4.34025,436.054546033372
"superior","high",2020-03-19,4.31127083333333,440.365816866706
"superior","high",2020-03-20,4.35027083333333,444.716087700039
"superior","high",2020-03-21,4.325625,449.041712700039
"superior","high",2020-03-22,4.22296875,453.264681450039
"superior","high",2020-03-23,4.2419375,457.506618950039
"superior","high",2020-03-24,4.38708333333333,461.893702283372
"superior","high",2020-03-25,4.351625,466.245327283372
"superior","high",2020-03-26,4.36489583333333,470.610223116706
"superior","high",2020-03-27,4.40738541666667,475.017608533372
"superior","high",2020-03-28,4.3313125,479.348921033372
"superior","high",2020-03-29,4.3573125,483.706233533372
"superior","high",2020-03-30,4.37946875,488.085702283372
"superior","high",2020-03-31,4.27985416666667,492.365556450039
"superior","high",2020-04-01,4.26875,496.634306450039
"superior","high",2020-04-02,4.38114583333333,501.015452283372
"superior","high",2020-04-03,4.3784375,505.393889783372
"superior","high",2020-04-04,4.377625,509.771514783372
"superior","high",2020-04-05,4.37246875,514.143983533372
"superior","high",2020-04-06,4.31154166666667,518.455525200039
"superior","high",2020-04-07,4.31425,522.769775200039
"superior","high",2020-04-08,4.3199375,527.089712700039
"superior","high",2020-04-09,4.33889583333333,531.428608533372
"superior","high",2020-04-10,4.33510416666667,535.763712700039
"superior","high",2020-04-11,4.31289583333333,540.076608533372
"superior","high",2020-04-12,4.3036875,544.380296033372
"superior","high",2020-04-13,4.34133333333333,548.721629366706
"superior","high",2020-04-14,4.33397260273973,553.055601969445
"superior","low",2019-12-06,3.07580952380952,3.07580952380952
"superior","low",2019-12-07,2.86647916666667,5.94228869047619
"superior","low",2019-12-08,3.0396875,8.98197619047619
"superior","low",2019-12-09,2.9493125,11.9312886904762
"superior","low",2019-12-10,2.905625,14.8369136904762
"superior","low",2019-12-11,3.50340983606557,18.3403235265418
"superior","low",2019-12-12,4.0248125,22.3651360265418
"superior","low",2019-12-13,4.23761458333333,26.6027506098751
"superior","low",2019-12-14,4.45616666666667,31.0589172765418
"superior","low",2019-12-15,4.33645833333333,35.3953756098751
"superior","low",2019-12-16,4.16914583333333,39.5645214432084
"superior","low",2019-12-17,4.22135416666667,43.7858756098751
"superior","low",2019-12-18,4.28632291666667,48.0721985265418
"superior","low",2019-12-19,4.09604166666667,52.1682401932084
"superior","low",2019-12-20,4.0825,56.2507401932084
"superior","low",2019-12-21,4.07708333333333,60.3278235265418
"superior","low",2019-12-22,4.15838541666667,64.4862089432084
"superior","low",2019-12-23,4.28391666666667,68.7701256098751
"superior","low",2019-12-24,4.12985416666667,72.8999797765418
"superior","low",2019-12-25,4.1026875,77.0026672765418
"superior","low",2019-12-26,4.16215625,81.1648235265418
"superior","low",2019-12-27,4.4206875,85.5855110265418
"superior","low",2019-12-28,4.2874375,89.8729485265418
"superior","low",2019-12-29,4.16582291666667,94.0387714432084
"superior","low",2019-12-30,4.47455208333333,98.5133235265418
"superior","low",2019-12-31,4.49760416666667,103.010927693208
"superior","low",2020-01-01,4.46835416666667,107.479281859875
"superior","low",2020-01-02,4.63008333333333,112.109365193208
"superior","low",2020-01-03,4.478375,116.587740193208
"superior","low",2020-01-04,4.42583333333333,121.013573526542
"superior","low",2020-01-05,4.285,125.298573526542
"superior","low",2020-01-06,4.306125,129.604698526542
"superior","low",2020-01-07,4.3036875,133.908386026542
"superior","low",2020-01-08,4.30395833333333,138.212344359875
"superior","low",2020-01-09,4.34688541666667,142.559229776542
"superior","low",2020-01-10,4.20165625,146.760886026542
"superior","low",2020-01-11,4.49354166666667,151.254427693208
"superior","low",2020-01-12,4.4141875,155.668615193208
"superior","low",2020-01-13,4.30739583333333,159.976011026542
"superior","low",2020-01-14,4.10073958333333,164.076750609875
"superior","low",2020-01-15,4.46952083333333,168.546271443208
"superior","low",2020-01-16,4.30192708333333,172.848198526542
"superior","low",2020-01-17,4.11604166666667,176.964240193208
"superior","low",2020-01-18,4.09252083333333,181.056761026542
"superior","low",2020-01-19,4.10103125,185.157792276542
"superior","low",2020-01-20,4.03266666666667,189.190458943208
"superior","low",2020-01-21,4.04729166666667,193.237750609875
"superior","low",2020-01-22,4.12961458333333,197.367365193208
"superior","low",2020-01-23,4.13340625,201.500771443208
"superior","low",2020-01-24,4.17308333333333,205.673854776542
"superior","low",2020-01-25,4.26360416666667,209.937458943208
"superior","low",2020-01-26,4.35677083333333,214.294229776542
"superior","low",2020-01-27,4.45570833333333,218.749938109875
"superior","low",2020-01-28,4.151,222.900938109875
"superior","low",2020-01-29,4.05054166666667,226.951479776542
"superior","low",2020-01-30,4.08547916666667,231.036958943208
"superior","low",2020-01-31,4.15142708333333,235.188386026542
"superior","low",2020-02-01,4.43720833333333,239.625594359875
"superior","low",2020-02-02,4.53552083333333,244.161115193208
"superior","low",2020-02-03,4.56260416666667,248.723719359875
"superior","low",2020-02-04,4.559625,253.283344359875
"superior","low",2020-02-05,4.52197916666667,257.805323526542
"superior","low",2020-02-06,4.52604166666667,262.331365193208
"superior","low",2020-02-07,4.543375,266.874740193208
"superior","low",2020-02-08,4.53389583333333,271.408636026542
"superior","low",2020-02-09,4.5181875,275.926823526542
"superior","low",2020-02-10,4.57235416666667,280.499177693208
"superior","low",2020-02-11,4.5636875,285.062865193208
"superior","low",2020-02-12,4.55691666666667,289.619781859875
"superior","low",2020-02-13,4.58746875,294.207250609875
"superior","low",2020-02-14,4.53470833333333,298.741958943208
"superior","low",2020-02-15,4.5255,303.267458943208
"superior","low",2020-02-16,4.5620625,307.829521443208
"superior","low",2020-02-17,4.52983333333333,312.359354776542
"superior","low",2020-02-18,4.5718125,316.931167276542
"superior","low",2020-02-19,4.63041666666667,321.561583943208
"superior","low",2020-02-20,4.35577083333333,325.917354776542
"superior","low",2020-02-21,4.28309375,330.200448526542
"superior","low",2020-02-22,4.27822916666667,334.478677693208
"superior","low",2020-02-23,4.50269791666667,338.981375609875
"superior","low",2020-02-24,4.49645833333333,343.477833943208
"superior","low",2020-02-25,4.4850625,347.962896443208
"superior","low",2020-02-26,4.50804166666667,352.470938109875
"superior","low",2020-02-27,4.53658333333333,357.007521443208
"superior","low",2020-02-28,4.37654166666667,361.384063109875
"superior","low",2020-02-29,4.36110416666667,365.745167276542
"superior","low",2020-03-01,4.35595833333333,370.101125609875
"superior","low",2020-03-02,4.38195833333333,374.483083943208
"superior","low",2020-03-03,4.436125,378.919208943208
"superior","low",2020-03-04,4.61971875,383.538927693208
"superior","low",2020-03-05,4.35284375,387.891771443208
"superior","low",2020-03-06,4.34458333333333,392.236354776542
"superior","low",2020-03-07,4.302875,396.539229776542
"superior","low",2020-03-08,4.3166875,400.855917276542
"superior","low",2020-03-09,4.45525,405.311167276542
"superior","low",2020-03-10,4.73608333333333,410.047250609875
"superior","low",2020-03-11,4.402,414.449250609875
"superior","low",2020-03-12,4.45096875,418.900219359875
"superior","low",2020-03-13,4.69932291666667,423.599542276542
"superior","low",2020-03-14,4.38033333333333,427.979875609875
"superior","low",2020-03-15,4.55220833333333,432.532083943208
"superior","low",2020-03-16,4.34160416666667,436.873688109875
"superior","low",2020-03-17,4.38602083333333,441.259708943208
"superior","low",2020-03-18,4.6564375,445.916146443208
"superior","low",2020-03-19,4.361375,450.277521443208
"superior","low",2020-03-20,4.4125625,454.690083943208
"superior","low",2020-03-21,4.51239583333333,459.202479776542
"superior","low",2020-03-22,4.23597916666667,463.438458943208
"superior","low",2020-03-23,4.25872916666667,467.697188109875
"superior","low",2020-03-24,4.5126875,472.209875609875
"superior","low",2020-03-25,4.2874375,476.497313109875
"superior","low",2020-03-26,4.32210416666667,480.819417276542
"superior","low",2020-03-27,4.54834375,485.367761026542
"superior","low",2020-03-28,4.37383333333333,489.741594359875
"superior","low",2020-03-29,4.4060625,494.147656859875
"superior","low",2020-03-30,4.5573125,498.704969359875
"superior","low",2020-03-31,4.302875,503.007844359875
"superior","low",2020-04-01,4.28960416666667,507.297448526542
"superior","low",2020-04-02,4.46679166666667,511.764240193208
"superior","low",2020-04-03,4.3963125,516.160552693208
"superior","low",2020-04-04,4.39658333333333,520.557136026542
"superior","low",2020-04-05,4.48561458333333,525.042750609875
"superior","low",2020-04-06,4.31127083333333,529.354021443208
"superior","low",2020-04-07,4.29745833333333,533.651479776542
"superior","low",2020-04-08,4.33033333333333,537.981813109875
"superior","low",2020-04-09,4.31425,542.296063109875
"superior","low",2020-04-10,4.31072916666667,546.606792276542
"superior","low",2020-04-11,4.35871232876712,550.965504605309
"superior","medium",2019-12-06,3.07580952380952,3.07580952380952
"superior","medium",2019-12-07,2.86647916666667,5.94228869047619
"superior","medium",2019-12-08,3.0396875,8.98197619047619
"superior","medium",2019-12-09,2.9493125,11.9312886904762
"superior","medium",2019-12-10,2.905625,14.8369136904762
"superior","medium",2019-12-11,3.46972131147541,18.3066350019516
"superior","medium",2019-12-12,4.11246875,22.4191037519516
"superior","medium",2019-12-13,4.25128125,26.6703850019516
"superior","medium",2019-12-14,4.41445833333333,31.0848433352849
"superior","medium",2019-12-15,4.27691666666667,35.3617600019516
"superior","medium",2019-12-16,4.12365625,39.4854162519516
"superior","medium",2019-12-17,4.18442708333333,43.6698433352849
"superior","medium",2019-12-18,4.25446875,47.9243120852849
"superior","medium",2019-12-19,4.07925,52.0035620852849
"superior","medium",2019-12-20,4.08222916666667,56.0857912519516
"superior","medium",2019-12-21,4.0914375,60.1772287519516
"superior","medium",2019-12-22,4.16544791666667,64.3426766686183
"superior","medium",2019-12-23,4.26225,68.6049266686183
"superior","medium",2019-12-24,4.15589583333333,72.7608225019516
"superior","medium",2019-12-25,4.14484375,76.9056662519516
"superior","medium",2019-12-26,4.14923958333333,81.0549058352849
"superior","medium",2019-12-27,4.35,85.4049058352849
"superior","medium",2019-12-28,4.2565625,89.6614683352849
"superior","medium",2019-12-29,4.18276041666667,93.8442287519516
"superior","medium",2019-12-30,4.12120833333333,97.9654370852849
"superior","medium",2019-12-31,4.08920833333333,102.054645418618
"superior","medium",2020-01-01,4.04527083333333,106.099916251952
"superior","medium",2020-01-02,4.18765625,110.287572501952
"superior","medium",2020-01-03,4.28283333333333,114.570405835285
"superior","medium",2020-01-04,4.26008333333333,118.830489168618
"superior","medium",2020-01-05,4.15842708333333,122.988916251952
"superior","medium",2020-01-06,4.18744791666667,127.176364168618
"superior","medium",2020-01-07,4.19460416666667,131.370968335285
"superior","medium",2020-01-08,4.20267708333333,135.573645418618
"superior","medium",2020-01-09,4.18873958333333,139.762385001952
"superior","medium",2020-01-10,4.13567708333333,143.898062085285
"superior","medium",2020-01-11,4.40795833333333,148.306020418618
"superior","medium",2020-01-12,4.3378125,152.643832918618
"superior","medium",2020-01-13,4.34990625,156.993739168618
"superior","medium",2020-01-14,4.36029166666667,161.354030835285
"superior","medium",2020-01-15,4.6469375,166.000968335285
"superior","medium",2020-01-16,4.38575,170.386718335285
"superior","medium",2020-01-17,4.25954166666667,174.646260001952
"superior","medium",2020-01-18,4.25520833333333,178.901468335285
"superior","medium",2020-01-19,4.29014583333333,183.191614168618
"superior","medium",2020-01-20,4.25547916666667,187.447093335285
"superior","medium",2020-01-21,4.250875,191.697968335285
"superior","medium",2020-01-22,4.28770833333333,195.985676668618
"superior","medium",2020-01-23,4.289875,200.275551668618
"superior","medium",2020-01-24,4.31370833333333,204.589260001952
"superior","medium",2020-01-25,4.37139583333333,208.960655835285
"superior","medium",2020-01-26,4.42095833333333,213.381614168618
"superior","medium",2020-01-27,4.4778125,217.859426668618
"superior","medium",2020-01-28,4.29502083333333,222.154447501952
"superior","medium",2020-01-29,4.22947916666667,226.383926668618
"superior","medium",2020-01-30,4.24464583333333,230.628572501952
"superior","medium",2020-01-31,4.25547916666667,234.884051668618
"superior","medium",2020-02-01,4.2549375,239.138989168618
"superior","medium",2020-02-02,4.26441666666667,243.403405835285
"superior","medium",2020-02-03,4.322375,247.725780835285
"superior","medium",2020-02-04,4.31289583333333,252.038676668618
"superior","medium",2020-02-05,4.21115625,256.249832918618
"superior","medium",2020-02-06,4.22027083333333,260.470103751952
"superior","medium",2020-02-07,4.2516875,264.721791251952
"superior","medium",2020-02-08,4.195625,268.917416251952
"superior","medium",2020-02-09,4.17573958333333,273.093155835285
"superior","medium",2020-02-10,4.33158333333333,277.424739168618
"superior","medium",2020-02-11,4.31289583333333,281.737635001952
"superior","medium",2020-02-12,4.254125,285.991760001952
"superior","medium",2020-02-13,4.263625,290.255385001952
"superior","medium",2020-02-14,4.0638125,294.319197501952
"superior","medium",2020-02-15,4.02588541666667,298.345082918618
"superior","medium",2020-02-16,4.12764583333333,302.472728751952
"superior","medium",2020-02-17,4.098875,306.571603751952
"superior","medium",2020-02-18,4.31154166666667,310.883145418618
"superior","medium",2020-02-19,4.322625,315.205770418618
"superior","medium",2020-02-20,4.28897916666667,319.494749585285
"superior","medium",2020-02-21,4.22357291666667,323.718322501952
"superior","medium",2020-02-22,4.24083333333333,327.959155835285
"superior","medium",2020-02-23,4.4125,332.371655835285
"superior","medium",2020-02-24,4.42285416666667,336.794510001952
"superior","medium",2020-02-25,4.42014583333333,341.214655835285
"superior","medium",2020-02-26,4.4158125,345.630468335285
"superior","medium",2020-02-27,4.44982291666667,350.080291251952
"superior","medium",2020-02-28,4.35054166666667,354.430832918618
"superior","medium",2020-02-29,4.32860416666667,358.759437085285
"superior","medium",2020-03-01,4.32264583333333,363.082082918618
"superior","medium",2020-03-02,4.34052083333333,367.422603751952
"superior","medium",2020-03-03,4.39252083333333,371.815124585285
"superior","medium",2020-03-04,4.54442708333333,376.359551668618
"superior","medium",2020-03-05,4.4423125,380.801864168618
"superior","medium",2020-03-06,4.41202083333333,385.213885001952
"superior","medium",2020-03-07,4.38060416666667,389.594489168618
"superior","medium",2020-03-08,4.38683333333333,393.981322501952
"superior","medium",2020-03-09,4.47157291666667,398.452895418618
"superior","medium",2020-03-10,4.55811458333333,403.011010001952
"superior","medium",2020-03-11,4.32291666666667,407.333926668618
"superior","medium",2020-03-12,4.3361875,411.670114168618
"superior","medium",2020-03-13,4.50378125,416.173895418618
"superior","medium",2020-03-14,4.36002083333333,420.533916251952
"superior","medium",2020-03-15,4.42295833333333,424.956874585285
"superior","medium",2020-03-16,4.29122916666667,429.248103751952
"superior","medium",2020-03-17,4.34079166666667,433.588895418618
"superior","medium",2020-03-18,4.514125,438.103020418618
"superior","medium",2020-03-19,4.40741666666667,442.510437085285
"superior","medium",2020-03-20,4.4613125,446.971749585285
"superior","medium",2020-03-21,4.52459375,451.496343335285
"superior","medium",2020-03-22,4.32725,455.823593335285
"superior","medium",2020-03-23,4.35108333333333,460.174676668618
"superior","medium",2020-03-24,4.52117708333333,464.695853751952
"superior","medium",2020-03-25,4.36327083333333,469.059124585285
"superior","medium",2020-03-26,4.389,473.448124585285
"superior","medium",2020-03-27,4.50932291666667,477.957447501952
"superior","medium",2020-03-28,4.41066666666667,482.368114168618
"superior","medium",2020-03-29,4.43883333333333,486.806947501952
"superior","medium",2020-03-30,4.56901041666667,491.375957918618
"superior","medium",2020-03-31,4.4418125,495.817770418618
"superior","medium",2020-04-01,4.43152083333333,500.249291251952
"superior","medium",2020-04-02,4.54594791666667,504.795239168618
"superior","medium",2020-04-03,4.46754166666667,509.262780835285
"superior","medium",2020-04-04,4.46510416666667,513.727885001952
"superior","medium",2020-04-05,4.56401369863014,518.291898700582
